개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세업무구분명,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
4050000,562000004720200019,2020-09-02,,폐업,2023-11-07,,,,0,,17118,레이크 더 독,I,L00,2026-03-26 22:51:29,"경기도 용인시 처인구 남사읍 삼인로 ***, *층",,폐업,0002,03,0313334161,212548.895904024    ,406077.48174048     ,경기도 용인시 처인구 남사읍 북리 ***-* ,2023-11-07 13:55:41
4050000,564000004720250001,2025-07-16,,영업/정상,,,,,0,,16803,애니멀클럽,I,000,2026-03-26 22:51:44,"경기도 용인시 수지구 신봉*로***번길 **, B동 *층 (신봉동)",,정상,0000,01,,204423.316625205    ,425649.511892622    ,경기도 용인시 수지구 신봉동 ***-* B동 ,2025-07-16 10:30:18
4050000,564000004720190008,2019-07-10,,영업/정상,,,,,0,,16812,큐티멍,I,000,2026-03-26 22:51:44,"경기도 용인시 수지구 신봉*로 **-**, 지하*층 (신봉동)",,정상,0000,01,,206204.190823461    ,425263.260236123    ,경기도 용인시 수지구 신봉동 *** ,2022-04-26 18:51:07
4050000,563000004720200002,2020-01-06,,영업/정상,,,,,0,,17101,펠리스빼로,I,000,2026-03-26 22:51:35,경기도 용인시 기흥구 동탄기흥로***번길 **-* (고매동),,정상,0000,01,,208771.464982628    ,413985.845993109    ,경기도 용인시 기흥구 고매동 ***-* ,2022-09-23 16:17:07
4050000,562000004720250001,2025-08-21,,영업/정상,,,,,0,,17118,수달앤카페,I,000,2026-03-26 22:51:29,"경기도 용인시 처인구 남사읍 처인성로 ***, 나동",,정상,0000,01,,213000.751081344    ,401332.254883717    ,경기도 용인시 처인구 남사읍 봉무리 ***-* ,2025-11-04 09:21:11
4050000,562000004720220008,2022-09-11,,영업/정상,,,,,0,,17115,뽀송하개 재워줄개,I,000,2026-03-26 22:51:29,"경기도 용인시 처인구 남사읍 처인성로 ***, *층",,정상,0000,01,,215938.074335009    ,407908.037856896    ,경기도 용인시 처인구 남사읍 완장리 ***-* *층 ,2022-09-27 15:07:55
4050000,562000004720220007,2022-03-28,,영업/정상,,,,,0,,17126,아로하스토리,I,000,2026-03-26 22:51:29,경기도 용인시 처인구 이동읍 백자로 ***-*,,정상,0000,01,0315260596,215105.120285238    ,412318.028423268    ,경기도 용인시 처인구 이동읍 서리 ***-* ,2022-04-26 18:50:49
4050000,562000004720190001,2019-01-08,,영업/정상,,,,,0,,17162,댕체스터,I,000,2026-03-26 22:51:29,경기도 용인시 처인구 양지읍 남평로 ***,,정상,0000,01,,226979.540685058    ,414241.58387334     ,경기도 용인시 처인구 양지읍 제일리 *** ,2022-04-26 18:50:45
4050000,564000004720210013,2021-10-08,,폐업,2022-02-18,,,,0,,16800,(주)반려인연,I,L00,2026-03-26 22:51:44,경기도 용인시 수지구 이종무로 **(고기동),,폐업,0002,03,0312728020,204655.358820257    ,428456.682775486    ,경기도 용인시 수지구 고기동 *** ,2022-04-26 18:51:09
4050000,564000004720190003,2019-03-08,,폐업,2021-07-01,,,,0,,16930,꾹꾹이 다락방,I,000,2026-03-26 22:51:44,"경기도 용인시 수지구 만현로 **, IT프라자 ***호 (상현동)",,폐업,0002,03,,207459.467909611    ,422950.778322999    ,경기도 용인시 수지구 상현동 ***-* IT프라자 ***호,2022-04-26 18:51:06
4050000,563000004720210017,2021-08-10,,취소/말소/만료/정지/중지,2023-12-29,,,,0,,17079,멍's독 애견 CAFE Da,I,000,2026-03-26 22:51:35,"경기도 용인시 기흥구 사은로**번길 *, *층 (보라동)",,말소,0004,04,,210112.929454697    ,417062.580246139    ,경기도 용인시 기흥구 보라동 ***-* ,2023-12-29 15:37:58
4050000,564000004720180039,2018-09-20,,취소/말소/만료/정지/중지,2023-11-30,,,,0,,16889,꼬냥꼬냥 고양이카페,I,000,2026-03-26 22:51:44,"경기도 용인시 수지구 죽전로 ***, 보람프라자 ***-*,*호 (죽전동)",,말소,0004,04,0312616662,210912.298397326    ,424655.485528575    ,경기도 용인시 수지구 죽전동 ****-* 보람프라자 ,2023-11-30 10:18:19
4060000,406000004720180040,2018-05-10,,폐업,2022-12-21,,,,0,,10892,파주24시동물병원,I,000,2026-01-13 17:26:35,"경기도 파주시 교하로 **, 삼성프라자 *층 ***호 (목동동)",,폐업,0002,03,0319445575,176475.078366768    ,469496.975550397    ,경기도 파주시 목동동 ***-* ,2022-12-21 19:40:10
4060000,406000004720180103,2018-10-24,,폐업,2019-06-30,,,,0,,10938,리드펫,I,000,2026-01-13 17:26:35,경기도 파주시 조리읍 두루봉로 **-**,,폐업,0002,03,0319423088,183265.466994755    ,471387.747819814    ,경기도 파주시 조리읍 봉일천리 ***-** ,2022-04-28 18:09:44
4060000,406000004720180114,2018-11-28,,폐업,2024-02-20,,,,0,,10908,놀러오개,I,000,2026-01-13 17:26:35,"경기도 파주시 경의로 ****, *층 ***호 (야당동)",,폐업,0002,03,0319446520,178789.285831218    ,468219.267968005    ,경기도 파주시 야당동 **** ,2024-02-20 14:27:20
4060000,406000004720190060,2019-12-23,,폐업,2020-06-30,,,,0,,10820,로뎀애견카페,I,000,2026-01-13 17:26:35,"경기도 파주시 문산읍 방촌로 ****, *층",,폐업,0002,03,0319537576,180407.163470129    ,484247.169548502    ,경기도 파주시 문산읍 문산리 ***-* ,2022-04-28 18:09:58
4060000,406000004720200020,2020-04-20,,폐업,2024-05-17,,,,0,,10883,고고펫,I,L00,2026-01-13 17:26:35,"경기도 파주시 심학산로 **, *층 (서패동)",,폐업,0002,03,,173366.213960005    ,468183.083155475    ,경기도 파주시 서패동 *** ,2024-05-17 17:07:11
4060000,406000004720200042,2020-09-23,,폐업,2024-02-07,,,,0,,10911,임대 동물카페,I,000,2026-01-13 17:26:35,"경기도 파주시 탑삭골길 ***, *동 *층 *호 (상지석동)",,폐업,0002,03,,181777.13631263     ,469997.286469676    ,경기도 파주시 상지석동 ****-* ,2024-02-07 18:25:39
4060000,406000004720200043,2020-09-23,,폐업,2023-07-20,,,,0,,10911,퍼스트가든 동물카페,I,L00,2026-01-13 17:26:35,"경기도 파주시 탑삭골길 ***, *동 *층 (상지석동)",,폐업,0002,03,,181777.13631263     ,469997.286469676    ,경기도 파주시 상지석동 ****-* ,2023-07-20 20:00:54
4060000,406000004720210061,2021-10-26,,폐업,2025-08-18,,,,0,,10859,특별한하루,I,000,2026-01-13 17:26:35,"경기도 파주시 탄현면 헤이리로 **-**, *층",,폐업,0002,03,,173084.945994373    ,476389.722088119    ,경기도 파주시 탄현면 법흥리 ****-*** ,2025-08-18 08:29:18
4060000,406000004720220010,2022-02-22,,폐업,2023-09-04,,,,0,,10858,탑플라이트,I,000,2026-01-13 17:26:35,경기도 파주시 탄현면 새오리로 ***,,폐업,0002,03,,172923.94458394     ,479051.316267079    ,경기도 파주시 탄현면 만우리 ***-* ,2023-09-04 18:24:19
4060000,406000004720220021,2022-04-27,,폐업,2023-06-21,,,,0,,10895,플레르퍼피,I,000,2026-01-13 17:26:35,"경기도 파주시 가람로 *, 센타프라자 ***호 (와동동)",,폐업,0002,03,,177952.923599476    ,470103.700847803    ,경기도 파주시 와동동 ****-* 센타프라자 ,2023-06-21 18:12:18
4060000,406000004720230001,2023-02-21,,폐업,2024-02-07,,,,0,,10908,테이블에이 고양이카페,I,000,2026-01-13 17:26:35,"경기도 파주시 소리천로 **, **층 ****호 (야당동)",,폐업,0002,03,,178951.137506613    ,468243.991624503    ,경기도 파주시 야당동 ****-* ,2024-02-07 18:24:53
4060000,406000004720240001,2024-07-13,,폐업,2024-12-12,,,,,,10908,테이블에이 카페,I,000,2026-01-13 17:26:35,"경기도 파주시 소리천로 **, ****호 (야당동)",,폐업,0002,03,03180356682,178951.137506613    ,468243.991624503    ,경기도 파주시 야당동 ****-* ,2024-12-12 16:29:01
4060000,406000004720180021,2018-04-06,,취소/말소/만료/정지/중지,2025-03-06,,,,0,,10858,더블유펫 테마파크,I,000,2026-01-13 17:26:35,경기도 파주시 탄현면 새오리로 ***-**,,말소,0004,04,0319471998,172910.25953073     ,478959.045575078    ,경기도 파주시 탄현면 만우리 ***-* ,2025-03-06 21:42:29
4060000,406000004720250001,2025-07-09,,영업/정상,,,,,0,,10896,미어캣 프랜즈,I,000,2026-01-13 17:26:35,"경기도 파주시 와석순환로 ***, *층 ***호 (와동동)",,정상,0000,01,,178973.380048169    ,469145.099140585    ,경기도 파주시 와동동 ****-* ,2025-07-09 09:26:35
4060000,406000004720180043,2018-05-10,,취소/말소/만료/정지/중지,,,,,0,,10867,THE QUEEN’S TALE,I,000,2026-01-13 17:26:35,경기도 파주시 하늘채길 **-** (하지석동),,말소,0004,04,,178107.511398744    ,472724.135115902    ,경기도 파주시 하지석동 ***-** ,2022-04-28 18:09:35
4060000,406000004720180047,2018-05-11,,영업/정상,,,,,0,,10905,으르렁애견카페,I,000,2026-01-13 17:26:35,"경기도 파주시 미래로 ***-**, *층 (동패동)",,정상,0000,01,,177441.130914816    ,467705.541104212    ,경기도 파주시 동패동 ****-* ,2024-02-06 11:21:40
4060000,406000004720200044,2020-09-23,,영업/정상,,,,,0,,10911,퍼스트가든 동물카페,I,L00,2026-01-13 17:26:35,"경기도 파주시 탑삭골길 ***, *동 *층 (상지석동)",,정상,0000,01,,181777.13631263     ,469997.286469676    ,경기도 파주시 상지석동 ****-* ,2024-02-06 11:24:44
4060000,406000004720220022,2022-10-13,,영업/정상,,,,,0,,10870,놀면묘하냥 고양이카페,I,000,2026-01-13 17:26:35,"경기도 파주시 가람로**번길 **-**, *층 (와동동)",,정상,0000,01,07087707353,178182.284905802    ,470324.679108048    ,경기도 파주시 와동동 **** ,2023-03-22 19:02:19
4060000,406000004720220023,2022-12-23,,영업/정상,,,,,0,,10908,(주)테이블에이(파주점),I,L00,2026-01-13 17:26:35,"경기도 파주시 소리천로 **, **층 ****호 (야당동)",,정상,0000,01,,178951.137506613    ,468243.991624503    ,경기도 파주시 야당동 ****-* ,2025-01-24 10:19:07
4060000,406000004720230002,2023-06-16,,영업/정상,,,,,0,,10909,누와나요,I,000,2026-01-13 17:26:35,"경기도 파주시 송학*길 ***-**, *층 ***호 (야당동)",,정상,0000,01,,179056.678377814    ,468187.865238925    ,경기도 파주시 야당동 ***-*** ,2023-06-16 20:19:10
4070000,407000004720230001,2023-04-26,,영업/정상,,,,,0,,17391,미냥이,I,000,2026-01-13 17:26:03,"경기도 이천시 구만리로 ***, ***호 (진리동)",,정상,0000,01,,240107.53942296     ,419027.247153306    ,경기도 이천시 진리동 **-* ,2023-05-17 10:37:41
4070000,407000004720260001,2026-04-20,,영업/정상,,,,,0,,17369,보듬캣 라운지,I,000,2026-04-21 21:32:55,"경기도 이천시 이섭대천로 ****-**, 오구은광빌딩 ***호 (창전동)",,정상,0000,01,,239492.241535672    ,419861.886955764    ,경기도 이천시 창전동 ***-* 오구은광빌딩 ,2026-04-20 09:47:57
4070000,407000004720250002,2025-06-10,,영업/정상,,,,,0,,17384,골든파크,I,000,2026-01-13 17:26:03,경기도 이천시 마장면 중부대로***번길 ***,,정상,0000,01,,235561.477704707    ,416621.116709978    ,경기도 이천시 마장면 표교리 *** ,2025-06-10 11:21:18
4070000,407000004720250001,2025-03-18,,영업/정상,,,,,0,,17383,"안녕, 고영희",I,000,2026-01-13 17:26:03,"경기도 이천시 마장면 서이천로***번길 **, C동",,정상,0000,01,,235141.2483352      ,420229.606227514    ,경기도 이천시 마장면 장암리 ***-* ,2025-03-18 17:11:16
4070000,407000004720240001,2024-10-10,,영업/정상,,,,,0,,17369,카페꽁냥,I,L00,2026-01-13 17:26:03,"경기도 이천시 서희로**번길 **, *층 (창전동)",,정상,0000,01,,239288.378856342    ,419964.944502824    ,경기도 이천시 창전동 ***-** ,2025-10-22 14:18:24
4080000,408000004720220001,2022-05-19,,폐업,2024-01-31,,,,0,,17556,개냥이마을,I,000,2026-01-13 17:21:03,"경기도 안성시 원곡면 만세로 ****, ***~***호",,폐업,0002,03,,,,경기도 안성시 원곡면 외가천리 ***-** ,2024-03-12 17:01:17
4080000,408000004720250001,2025-08-27,,영업/정상,,,,,0,,17548,쥬쥬핑 월드,I,000,2026-01-13 17:21:03,"경기도 안성시 공도읍 서동대로 ****-*, *층",,정상,0000,01,0312839195,217657.740313462    ,389750.485680482    ,경기도 안성시 공도읍 마정리 *** ,2025-09-22 10:40:16
4080000,408000004720200009,2020-03-10,,영업/정상,,,,,0,,17554,펫피랜드,I,000,2026-01-13 17:21:03,경기도 안성시 원곡면 산직길 **-**,,정상,0000,01,,213217.366178718    ,398525.803996318    ,경기도 안성시 원곡면 성주리 *** ,2025-04-16 17:42:53
4090000,409000004720200051,2020-09-02,,폐업,2022-04-25,,,,0,,10072,아우야,I,000,2026-01-13 17:17:05,"경기도 김포시 운양로**번길 **-**, *층 (운양동)",,폐업,0002,03,,171637.944516981    ,462217.702497273    ,경기도 김포시 운양동 ***-* ,2022-04-28 18:09:18
4090000,409000004720200056,2020-09-21,,폐업,2021-11-16,,,,0,,10065,개랑 놀려고 차린 집,I,000,2026-01-13 17:17:05,경기도 김포시 양촌읍 석모로*번길 **,,폐업,0002,03,,169054.570148887    ,460853.402159263    ,경기도 김포시 양촌읍 석모리 *** ,2022-04-28 18:09:18
4090000,409000004720200070,2020-10-28,,폐업,2023-05-10,,,,0,,10090,퍼피앤유 김포점,I,000,2026-01-13 17:17:05,"경기도 김포시 김포한강*로**번길 **, 라베니체마치에비뉴Ⅰ ***호 (장기동)",,폐업,0002,03,,171561.306849404    ,460014.91165606     ,경기도 김포시 장기동 ****-* 라베니체마치에비뉴Ⅰ ,2023-05-10 12:45:26
4090000,409000004720220032,2022-04-21,,폐업,2024-03-31,,,,0,,10073,펫다방 김포,I,000,2026-01-13 17:17:05,"경기도 김포시 김포한강**로 ***-**, 에이스프라자 *층 ***호 (운양동)",,폐업,0002,03,,172052.968340156    ,461430.960117395    ,경기도 김포시 운양동 ****-* 에이스프라자 ,2024-04-05 14:33:28
4090000,409000004720220034,2022-06-24,,폐업,2025-09-29,,,,0,,10071,올케어댕,I,000,2026-01-13 17:17:05,"경기도 김포시 김포한강*로 ***, ***호 (구래동)",,폐업,0002,03,,166825.062109962    ,460425.235856463    ,경기도 김포시 구래동 ****-* ,2025-09-29 14:26:10
4090000,409000004720240001,2024-02-28,,폐업,2026-02-04,,,,0,,10130,우리집 야옹이,I,000,2026-02-06 21:02:50,"경기도 김포시 고촌읍 태리로 ***, *층 ***호",,폐업,0002,03,,,,경기도 김포시 고촌읍 신곡리 * ,2026-02-05 10:16:23
4090000,409000004720180041,2018-09-28,,영업/정상,,,,,0,,10071,카페몽몽,I,000,2026-01-13 17:17:05,"경기도 김포시 김포한강*로**번길 ***, *층 ***호 (구래동)",,정상,0000,01,,166635.684567387    ,460244.638286495    ,경기도 김포시 구래동 ****-** ,2022-04-28 18:09:06
4090000,409000004720190016,2019-02-19,,영업/정상,,,,,0,,10134,코카갤러리,I,L00,2026-01-13 17:17:05,경기도 김포시 고촌읍 평리길 ***-*,,정상,0000,01,,180376.864355271    ,453699.245419096    ,경기도 김포시 고촌읍 전호리 ***-* ,2023-07-21 16:56:18
4090000,409000004720190071,2019-07-03,,영업/정상,,,,,0,,10071,미어캣인더시티,I,000,2026-03-20 21:02:55,"경기도 김포시 김포한강*로**번길 **, 연세프라자 ***호 (구래동)",,정상,0000,01,,167036.495747766    ,460296.705598255    ,경기도 김포시 구래동 ****-** 연세프라자 ,2026-03-19 15:42:01
4090000,409000004720200017,2020-03-27,,영업/정상,,,,,0,,10069,어스독,I,000,2026-01-13 17:17:05,경기도 김포시 양촌읍 김포한강*로 **-*,,정상,0000,01,,167233.338157456    ,459136.950268937    ,경기도 김포시 양촌읍 구래리 ***-** ,2022-04-28 18:09:16
4090000,409000004720200024,2020-05-01,,영업/정상,,,,,0,,10103,야행성,I,000,2026-01-13 17:17:05,경기도 김포시 중봉로**번길 *** (감정동),,정상,0000,01,,172617.588905399    ,458317.58727511     ,경기도 김포시 감정동 *** ,2022-04-28 18:09:17
4090000,409000004720200064,2020-10-12,,영업/정상,,,,,0,,10040,자랑하개,I,000,2026-01-13 17:17:05,경기도 김포시 대곶면 대명항로 ***,,정상,0000,01,0319880881,160887.947910267    ,460562.645406908    ,경기도 김포시 대곶면 대명리 ***-* ,2022-04-28 18:09:19
4090000,409000004720200076,2020-11-02,,영업/정상,,,,,0,,10103,(주) 피싱파크 진산각,I,L00,2026-01-13 17:17:05,경기도 김포시 중봉로**번길 *** (감정동),,정상,0000,01,,172560.560990238    ,458292.723546988    ,경기도 김포시 감정동 ***-** ,2022-04-28 18:09:19
4090000,409000004720220033,2022-06-08,,영업/정상,,,,,0,,10071,모여봐요 고양이 카페,U,000,2026-04-11 03:03:03,"경기도 김포시 김포한강*로**번길 ***, ***호 (구래동, 두원타워)",,정상,0000,01,,166791.281614547    ,460351.298369391    ,경기도 김포시 구래동 ****-* 두원타워 ,2026-04-10 16:38:08
4090000,409000004720230001,2023-06-21,,영업/정상,,,,,0,,10044,고영주택,I,L00,2026-01-13 17:17:05,경기도 김포시 대곶면 종생로 **-*,,정상,0000,01,,163632.127387854    ,460788.20167996     ,경기도 김포시 대곶면 율생리 ***-* ,2023-07-27 15:34:06
4090000,409000004720250001,2025-06-09,,영업/정상,,,,,0,,10111,너랑나랑,U,000,2026-04-04 03:03:03,"경기도 김포시 사우로**번길 **, *층 (사우동)",,정상,0000,01,,176062.42931313     ,457566.984010359    ,경기도 김포시 사우동 **-* ,2026-04-03 11:30:01
4090000,409000004720250002,2025-12-03,,영업/정상,,,,,0,,10113,쥬쿠아,I,000,2026-01-13 17:17:05,"경기도 김포시 양도로**번길 *, 파크 *** ***~***호 (풍무동)",,정상,0000,01,,175654.233750213    ,456127.816441626    ,경기도 김포시 풍무동 *** 파크 *** ,2025-12-03 15:15:32
4090000,409000004720200049,2020-09-02,,폐업,2022-04-18,,,,0,,10072,견복궁,I,000,2026-01-13 17:17:05,"경기도 김포시 운양로**번길 **-**, *층 (운양동)",,폐업,0002,03,,171637.944516981    ,462217.702497273    ,경기도 김포시 운양동 ***-* ,2022-04-28 18:09:18
4090000,409000004720200022,2020-04-28,,폐업,2025-01-23,,,,0,,10016,더 불리 하우스,I,000,2026-01-13 17:17:05,경기도 김포시 통진읍 서암로 ***,,폐업,0002,03,,165285.578595112    ,466934.749811053    ,경기도 김포시 통진읍 서암리 ***-* ,2025-01-26 09:10:24
4090000,409000004720200008,2020-01-20,,폐업,2024-01-24,,,,0,,10071,독탑라운지,I,000,2026-01-13 17:17:05,"경기도 김포시 김포한강*로 **, 연세프라자 *차 ***호 (구래동)",,폐업,0002,03,,166874.74658039     ,460228.711538405    ,경기도 김포시 구래동 ****-** ,2024-01-24 16:20:35
4090000,409000004720190104,2019-10-12,,폐업,2024-05-10,,,,0,,10021,젤리네 하우스,I,000,2026-01-13 17:17:05,경기도 김포시 월곶면 용강로 **,,폐업,0002,03,0319970292,160922.025577517    ,469086.917207878    ,경기도 김포시 월곶면 고막리 ***-* ,2024-05-12 11:56:23
4090000,409000004720190086,2019-08-15,,폐업,2021-01-04,,,,0,,10079,아벨독,I,000,2026-01-13 17:17:05,경기도 김포시 김포한강*로**번길 **-** (장기동),,폐업,0002,03,,171057.554054639    ,460615.654532637    ,경기도 김포시 장기동 ****-* ,2022-04-28 18:09:14
4090000,409000004720190081,2019-07-25,,폐업,2022-06-03,,,,0,,10079,독고캣,I,000,2026-01-13 17:17:05,"경기도 김포시 김포한강*로**번길 **-**, ***호 (장기동)",,폐업,0002,03,,171122.095919533    ,460219.351911158    ,경기도 김포시 장기동 **** ,2022-06-03 17:06:05
4090000,409000004720190056,2019-05-14,,폐업,2022-04-01,,,,0,,10119,파머스클럽,I,000,2026-01-13 17:17:05,"경기도 김포시 풍무로 **, *층 (풍무동)",,폐업,0002,03,0319883241,175294.777640684    ,455491.12392347     ,경기도 김포시 풍무동 ***-* ,2023-06-22 20:40:58
4090000,409000004720210041,2021-08-19,,영업/정상,,,,,0,,10113,더누리개,I,000,2026-01-13 17:17:05,"경기도 김포시 양도로**번길 **, *층 (풍무동)",,정상,0000,01,,,,경기도 김포시 풍무동 ***-* ,2023-05-11 08:42:56
4090000,409000004720190026,2019-03-11,,폐업,2020-12-29,,,,0,,10070,안냥하시개,I,000,2026-01-13 17:17:05,"경기도 김포시 김포한강*로**번길 *-**, *층 (구래동)",,폐업,0002,03,,167080.182888784    ,459563.719272615    ,경기도 김포시 구래동 ****-** ,2022-04-28 18:09:11
4160000,416000004720190006,2019-06-12,,폐업,2024-09-09,,,,0,,12457,씽크독,I,000,2026-01-13 17:13:32,경기도 가평군 청평면 경춘로 ***,,폐업,0002,03,0315857003,233842.021227323    ,466192.802959067    ,경기도 가평군 청평면 대성리 ***-** ,2024-09-10 16:52:46
4160000,416000004720190013,2019-10-18,,휴업,,2025-05-27,2026-05-27,,0,,12403,사마소,I,000,2026-01-13 17:13:32,경기도 가평군 북면 멱골로 ***,,휴업,0001,02,,251096.613124078    ,491356.574357666    ,경기도 가평군 북면 목동리 *** ,2025-05-28 17:10:22
4160000,416000004720210002,2021-04-16,,폐업,2023-12-05,,,,0,,12412,베베(BEBE),I,000,2026-01-13 17:13:32,경기도 가평군 가평읍 가화로 ***,,폐업,0002,03,,245106.22117099     ,481080.570243268    ,경기도 가평군 가평읍 읍내리 ***-* ,2023-12-07 14:30:12
4170000,417000004720190006,2019-03-08,,폐업,2021-02-02,,,,0,,12511,메르헨 146,I,000,2026-03-10 21:35:05,경기도 양평군 용문면 용문산로 ***,,폐업,0002,03,,253459.842391002    ,445556.214060439    ,경기도 양평군 용문면 덕촌리 **-* ,2022-04-28 18:09:15
4170000,417000004720190026,2019-09-02,,폐업,2021-10-01,,,,0,,12565,겨울이 머무는 집,I,000,2026-03-10 21:35:05,"경기도 양평군 양평읍 대흥로 ***, 청정원",,폐업,0002,03,,248662.14288655     ,441891.408727962    ,경기도 양평군 양평읍 봉성리 ***-* 청정원 ,2022-04-28 18:09:16
4170000,417000004720180046,2018-11-02,,폐업,2021-11-15,,,,0,,12524,들어오시개,I,000,2026-03-10 21:35:04,경기도 양평군 용문면 그릇고갯길 ***,,폐업,0002,03,,253859.920942926    ,442752.106373637    ,경기도 양평군 용문면 마룡리 ***-* ,2022-04-28 18:09:15
4170000,417000004720180033,2018-06-11,,폐업,2022-06-20,,,,0,,12503,문리버펫,I,000,2026-03-10 21:35:04,경기도 양평군 서종면 무내미길 **-*,,폐업,0002,03,,230969.043320885    ,455736.204517619    ,경기도 양평군 서종면 문호리 ***-** ,2022-06-20 17:40:04
4181000,418000004720180042,2018-09-27,,영업/정상,,,,,0,,24258,반갑다 창문밖 고양이,I,000,2026-01-13 17:10:33,강원특별자치도 춘천시 삭주로**번길 * (교동),,정상,0000,01,,265030.625650195    ,486983.354605721    ,강원특별자치도 춘천시 교동 ***-* ,2022-04-28 18:08:57
4181000,418000004720180009,2018-04-10,,영업/정상,,,,,0,,24353,히포코코,I,000,2026-01-13 17:10:33,"강원특별자치도 춘천시 중앙로**번길 *, *층 (조양동)",,정상,0000,01,0332533523,263907.525093906    ,486490.624417762    ,강원특별자치도 춘천시 조양동 ***-* ,2022-04-28 18:08:55
4181000,418100004720240002,2024-11-07,,영업/정상,,,,,0,,24352,춘천 고양이집,I,000,2026-01-13 17:10:34,"강원특별자치도 춘천시 시청길**번길 *-*, *층 (조양동)",,정상,0000,01,,264048.306382749    ,486615.231614562    ,강원특별자치도 춘천시 조양동 **-* ,2024-11-07 10:04:34
4181000,418100004720240001,2024-10-18,,영업/정상,,,,,0,,24295,고양이 행복구역,I,000,2026-01-13 17:10:34,"강원특별자치도 춘천시 백령로 ***, *층 (효자동)",,정상,0000,01,,265249.99995137     ,485979.849477692    ,강원특별자치도 춘천시 효자동 ***-** ,2024-10-19 11:49:03
4181000,418000004720180055,2018-11-19,,영업/정상,,,,,0,,24233,엔젤펫 카페,I,000,2026-01-13 17:10:33,"강원특별자치도 춘천시 후석로***번길 **-*, *층 (후평동)",,정상,0000,01,,266073.76701225     ,487858.789352542    ,강원특별자치도 춘천시 후평동 *** ,2022-04-28 18:08:57
4181000,418000004720190014,2019-09-04,,영업/정상,,,,,0,,24417,도그스테이블 석사점,I,000,2026-01-13 17:10:33,강원특별자치도 춘천시 안마산로 ***-** (석사동),,정상,0000,01,0332640024,265543.109288531    ,482638.180291762    ,강원특별자치도 춘천시 석사동 *** ,2022-11-17 11:17:50
4181000,418000004720200008,2020-06-19,,폐업,2021-12-10,,,,0,,24400,발바닥애견카페,I,000,2026-01-13 17:10:33,"강원특별자치도 춘천시 동내면 거두길 **, *층",,폐업,0002,03,,267019.444768929    ,484504.54292803     ,강원특별자치도 춘천시 동내면 거두리 ***-* ,2022-04-28 18:08:58
4181000,418000004720200005,2020-04-21,,폐업,2021-12-17,,,,0,,24202,용산559,I,000,2026-01-13 17:10:33,강원특별자치도 춘천시 신북읍 용산길 ***-**,,폐업,0002,03,,262699.321234031    ,495465.794443184    ,강원특별자치도 춘천시 신북읍 용산리 *** ,2022-04-28 18:08:58
4181000,418000004720200004,2020-03-24,,폐업,2021-12-07,,,,0,,24283,ADAM&amp;PET,I,000,2026-01-13 17:10:33,강원특별자치도 춘천시 후석로 *** (후평동),,폐업,0002,03,,266118.799199437    ,486103.986036206    ,강원특별자치도 춘천시 후평동 ***-* ,2022-04-28 18:08:58
4181000,418000004720180013,2018-04-11,,폐업,,,,,0,,24213,개네집,I,000,2026-01-13 17:10:33,강원특별자치도 춘천시 동면 춘천로 ***,,폐업,0002,03,0332514446,266859.107975486    ,488253.798895921    ,강원특별자치도 춘천시 동면 장학리 ***-* ,2022-04-28 18:08:56
4181000,418000004720180007,2018-04-10,,취소/말소/만료/정지/중지,2023-07-06,,,,0,,24257,레인보우클라우드,I,000,2026-01-13 17:10:33,강원특별자치도 춘천시 춘천로 *** (후평동),,말소,0004,04,0332411214,265204.058378159    ,486592.320626815    ,강원특별자치도 춘천시 후평동 ***-* ,2023-07-06 13:37:17
4181000,418000004720180024,2018-06-18,,폐업,2019-12-16,,,,0,,24354,작은언니네 고양이,I,000,2026-01-13 17:10:33,"강원특별자치도 춘천시 명동길 **, *층 (중앙로*가)",,폐업,0002,03,0332430303,263789.341101935    ,486438.051502623    ,강원특별자치도 춘천시 중앙로*가 **-* ,2022-04-28 18:08:56
4191000,419000004720180011,2018-06-25,,취소/말소/만료/정지/중지,2025-03-17,,,,0,,26444,요술곰 동물원,I,000,2026-01-13 17:08:33,"강원특별자치도 원주시 개운*길 **, ***호 (단구동)",,말소,0004,04,,285135.876873429    ,426500.062998518    ,강원특별자치도 원주시 단구동 ***-* ,2025-03-18 19:18:15
4191000,419000004720180020,2018-10-04,,취소/말소/만료/정지/중지,2025-03-17,,,,0,,26490,왈와리 (단구점),I,000,2026-01-13 17:08:33,강원특별자치도 원주시 토지길 ** (단구동),,말소,0004,04,,284850.944884013    ,424779.665059016    ,강원특별자치도 원주시 단구동 ****-* ,2025-03-18 19:18:26
4191000,419100004720230001,2023-12-22,,취소/말소/만료/정지/중지,2025-03-17,,,,0,,26466,애견카페 제니콩콩,I,000,2026-01-13 17:08:34,"강원특별자치도 원주시 버들만이길 *-*, *층 (반곡동)",,말소,0004,04,,286229.408694837    ,424616.647546019    ,강원특별자치도 원주시 반곡동 ****-** ,2025-03-18 19:18:37
